,1d,1d_prc,prc_volume
0,3.6,0.20338983100000002,-0.242452421
1,2.63,0.14086770199999998,-0.24643618
2,2.67,0.14331723,-0.612909527
3,1.76,0.090071648,-0.134734006
4,-0.01,-0.00046926300000000004,-0.155727105
5,-2.04,-0.087403599,-0.246558093
6,0.72,0.034985423,-0.189308924
7,-0.21,-0.009762901,-0.244378042
8,-0.64,-0.029170465,-0.368179352
9,-0.9,-0.040540541,-0.14706816
10,-0.91,-0.040972535,0.22642644
11,-0.97,-0.043556354000000005,-0.126757086
12,-0.37,-0.017074296,-0.7970180590000001
13,0.03,0.001410437,-0.23128198100000003
14,0.75,0.03649635,-0.33735919799999997
15,0.49,0.023546372000000003,0.050050730999999994
16,1.12,0.055500495999999996,-0.14860146300000002
17,0.6,0.028985507,-0.5077615520000001
18,1.36,0.06820461400000001,-0.06832155200000001
19,1.18,0.058648110999999996,0.091690108
20,0.64,0.030977735,0.20646345100000002
21,0.44,0.021093001,0.041906857
22,0.71,0.034482759,-0.23079527600000002
23,0.54,0.026011561000000002,0.273141061
24,-0.01,-0.00046926300000000004,0.6429268579999999
25,0.04,0.0018814679999999999,-0.269905678
26,0.39,0.018651363,-0.033385222
27,0.5,0.024038462000000003,-0.31108947
28,0.74,0.035992218,-0.613690847
29,0.63,0.030478955,-0.169280851
30,0.25,0.011876485,-0.791846814
31,-0.88,-0.039675383,-0.126620616
32,-1.37,-0.06043228900000001,-0.29472741
33,-0.71,-0.032258065,-0.20637053
34,-0.58,-0.026508227000000002,0.37554888299999994
35,0.13,0.006140765,0.35743988299999996
36,0.31,0.014768938,-0.000540096
37,-0.16,-0.007455732,1.292468619
38,0.28,0.013320647,0.431207744
39,-0.47,-0.021589342999999997,-0.22967139
40,-0.22,-0.010223048,-0.0013616379999999999
41,5.72,0.07865786599999999,-0.878735904
42,5.1,0.069539133,-0.747922537
43,4.11,0.055293959000000004,-0.504318009
44,5.73,0.078806216,-0.34473657700000004
45,5.63,0.077324543,-0.355003665
46,5.39,0.073785079,-0.33160871199999997
47,3.88,0.052038627000000004,-0.43781229
48,2.4,0.031562336,-0.32266865
49,0.79,0.010173857,-0.317186026
50,1.81,0.023619992000000003,-0.012873643
51,1.15,0.014879027,0.0046078609999999996
52,-0.17,-0.002162575,-0.320747022
53,-1.2,-0.015067805,-0.327022363
54,-1.02,-0.012836647,-0.24486665100000002
55,-0.83,-0.010470544,0.250531915
56,-2.12,-0.026315789,-0.09669736699999999
57,-1.63,-0.020357187,-0.32767545600000003
58,-0.94,-0.011841774,0.382354065
59,-1.48,-0.018518519,0.056637785999999996
60,-0.33,-0.004189412,0.036193674
61,-0.25,-0.003177024,0.196976436
62,-0.2,-0.002543235,-0.16941688100000002
63,0.52,0.006673511,0.575142705
64,0.69,0.008874598000000001,0.18447981100000002
65,1.18,0.015273104,-0.048192049
66,1.36,0.017644006,-0.024963317999999998
67,1.34,0.017380026,0.088134942
68,-0.55,-0.006962907,-0.285653328
69,19.53,0.49732620299999997,-0.431764515
70,19.39,0.492007105,0.219043047
71,18.07,0.44365332700000004,-0.105908805
72,15.48,0.35734072,-0.197655387
73,12.92,0.281604185,-0.526709082
74,12.32,0.26506024100000003,-0.34818058
75,14.62,0.330918968,-0.431195625
76,15.26,0.350482315,-0.189557977
77,12.41,0.267514551,-0.048444082
78,13.13,0.287497263,-0.023964525
79,13.64,0.30203720100000003,0.154571595
80,11.25,0.23659306,-0.596852842
81,10.49,0.21713930899999997,-0.288956714
82,9.01,0.180960032,-0.24226427
83,8.19,0.161825726,-0.172516385
84,4.12,0.075347476,0.15304853
85,2.07,0.03648863,-0.378612364
86,9.09,0.18286059100000002,-0.446098857
87,8.07,0.159077469,-0.203671882
88,6.5,0.12428298300000001,-0.052154818
89,6.48,0.12385321099999999,-0.502538963
90,6.76,0.129900077,0.0015870429999999998
91,5.37,0.100505334,-0.104093588
92,4.49,0.082673541,0.11478514699999999
93,6.84,0.13163972300000001,0.20313462899999998
94,5.44,0.101949025,0.520286985
95,4.24,0.07771261,0.34072800200000003
96,5.94,0.112372304,0.590287954
97,3.75,0.068119891,0.062186440999999995
98,3.75,0.068119891,0.6857182059999999
99,5.04,0.09375,-0.309711899
100,0.45,0.0077120819999999994,-0.15123863199999998
101,0.78,0.01344364,0.116290984
102,1.91,0.033573563,-0.22383845600000002
103,2.6,0.046263345,0.536267829
104,1.89,0.033210332,0.79965236
105,4.55,0.035703076,0.6886111429999999
106,1.3,0.009947203,0.34508248399999997
107,2.2,0.016950458,0.863883227
108,-0.19,-0.001437434,0.21225881300000002
109,-1.74,-0.013011291000000001,-0.25071556100000003
110,-3.55,-0.02619153,-0.070705348
111,0.12,0.000909987,-0.11849193
112,-1.56,-0.011681018,0.22732469600000002
113,-3.4,-0.025112638,0.25075356
114,-1.25,-0.009381567,-0.150391996
115,-3.73,-0.032906925,-0.274289371
116,1.09,0.010043306,-0.517799465
117,2.83,0.026500608999999998,-0.59454304
118,10.04,0.100823459,-0.489519849
119,14.97,0.15816164800000002,-0.592210274
120,24.85,0.29314616,-0.735999911
121,19.73,0.219490488,-0.586115398
122,29.26,0.364111498,-0.681021698
123,40.42,0.584104046,-0.651828655
124,35.59,0.48075104700000004,-0.67805494
125,29.79,0.373167982,-0.7694497370000001
126,25.81,0.307958478,-0.582838425
127,24.92,0.294214876,-0.600018139
128,24.07,0.281355932,-0.439543443
129,21.97,0.250656018,-0.329081587
130,24.46,0.287224049,-0.469175285
131,25.91,0.309520965,-0.661257965
132,15.61,0.166046165,-0.272160147
133,14.22,0.149056604,-0.307222481
134,24.94,0.294520548,-0.301942783
135,19.96,0.222618782,-0.522900072
136,19.44,0.215568862,0.199623212
137,13.27,0.137727037,-0.238458685
138,6.61,0.064168527,-0.38494524799999996
139,7.2,0.07029877,-0.153939179
140,12.7,0.131035906,-0.21877312699999998
141,15.24,0.161474889,-0.238166347
142,18.14,0.19829470899999999,-0.39463853600000004
143,14.44,0.151712545,-0.053159987
144,13.22,0.137136929,-0.239431528
145,13.14,0.13619403,-0.07808454599999999
146,7.89,0.077558242,-0.404388756
147,7.7,0.07554945099999999,-0.116395073
148,6.5,0.063033359,-0.270912319
149,6.59,0.063961953,-0.41191920200000004
150,4.9,0.046791444,-0.597856805
151,4.34,0.041223404,-0.164388772
152,3.21,0.030166337999999997,-0.062109326
153,-2.45,-0.021861337,-0.08783055
154,-0.61,-0.005533884,0.61391434
155,0.12,0.00109589,-0.088109971
156,-0.92,-0.008322779,-0.03536455
157,-1.37,-0.012343453999999998,0.269722755
158,-3.78,-0.033333333,-0.086290669
159,6.43,0.152478065,-0.23539920600000003
160,5.27,0.12162474,0.061922215999999995
161,6.63,0.157969979,0.480448548
162,5.74,0.133924405,0.577305532
163,7.5,0.182481752,0.220461553
164,8.16,0.201780415,-0.326466529
165,7.91,0.194396658,-0.070641362
166,7.25,0.175332527,0.385227899
167,7.19,0.17362955800000002,0.349489919
168,6.62,0.15769414,0.72555525
169,4.48,0.101541251,0.183898585
170,4.77,0.108829569,0.149278659
171,4.84,0.11060329099999999,0.816600412
172,4.81,0.10984243,0.54321524
173,5.57,0.129444574,0.512248797
174,5.67,0.132075472,1.001399506
175,3.18,0.07001321,0.090630289
176,2.96,0.06485539,0.279550719
177,3.14,0.069071711,0.357727629
178,2.55,0.055374593,0.332321291
179,1.33,0.028136239,-0.073979883
180,-0.62,-0.012596505,-0.31196498699999997
181,0.21,0.00433974,-0.252555314
182,4.56,0.13567390699999998,-0.286576669
183,4.6,0.137027108,-0.6919637890000001
184,4.59,0.136688505,0.998407093
185,4.5,0.133650134,0.638356113
186,4.46,0.132304954,0.21480468
187,3.85,0.112179487,-0.5612587760000001
188,4.22,0.124300442,-0.5533824479999999
189,4.44,0.131633561,-0.294742726
190,4.41,0.130627962,-0.48905332100000004
191,3.49,0.100634371,-0.425669048
192,3.7,0.107339716,-0.512244664
193,3.47,0.1,-0.421028805
194,2.93,0.083144154,-0.302502645
195,2.91,0.082529779,-0.31589239399999997
196,2.65,0.074605856,-0.251971975
197,2.5,0.070086908,-0.58660992
198,2.57,0.072191011,-0.527045805
199,2.13,0.059100999,-0.17420367
200,1.28,0.03469775,-0.339801222
201,6.13,0.191323346,-0.7839400590000001
202,6.71,0.21328671300000002,-0.64416435
203,6.4,0.20144790699999998,-0.44327436200000003
204,3.72,0.10798258300000001,-0.36820843299999995
205,2.93,0.083144154,-0.30784829399999997
206,2.45,0.068589026,-0.406486766
207,3.14,0.089637454,-0.6111621939999999
208,3.93,0.114778037,-0.5700570629999999
209,2.73,0.077031603,-0.28522307199999997
210,2.93,0.083144154,-0.40509429700000005
211,3.8,0.110561536,-0.75930981
212,2.87,0.081303116,-0.224382941
213,2.3,0.064120435,-0.547605503
214,-1.79,-0.044794795,-0.48532378299999995
215,-1.56,-0.039265039,-0.519549264
216,0.28,0.007389813,-0.342336775
217,0.01,0.000262055,0.10672234300000001
218,-0.51,-0.013185108999999999,-0.158820415
219,-0.38,-0.009857328,-0.21233632
220,-4.56,-0.036961983999999996,-0.534818525
221,-2.67,-0.021978927000000002,-0.47697515700000004
222,-1.36,-0.011317299999999999,-0.44267542
223,-1.55,-0.012878033,-0.21363944199999998
224,0.51,0.004311074,-0.469916745
225,1.76,0.015036309,-0.44389237200000004
226,-2.59,-0.021334432,-0.108708512
227,-2.87,-0.023586456000000002,-0.361396101
228,-8.17,-0.064340841,-0.475271833
229,-7.23,-0.057362742,-0.154342331
230,-11.07,-0.08523252199999999,-0.444713743
231,-10.42,-0.080631432,-0.233117047
232,-11.59,-0.088880368,-0.45887183
233,-11.06,-0.085162085,-0.360516767
234,-11.54,-0.08853087800000001,-0.43839379700000003
235,-12.86,-0.09766841300000001,-0.477390614
236,-12.44,-0.09478095199999999,-0.03601221
237,-12.49,-0.095125666,-0.161349055
238,-12.37,-0.094297911,-0.293190689
239,-11.31,-0.086919766,-0.620757998
240,5.09,0.044759057000000005,-0.705199208
241,29.51,0.330459127,-0.699419021
242,23.3,0.243953513,-0.64732154
243,36.58,0.444849812,-0.716219403
244,42.74,0.561850927,-0.639955308
245,33.12,0.38650951100000003,-0.629043838
246,24.76,0.263264221,-0.58809099
247,23.7,0.249185154,-0.28428429
248,22.3,0.231064138,-0.385646253
249,15.97,0.155289771,-0.418240365
250,11.52,0.10737254199999999,-0.306903696
251,15.02,0.14471529,-0.346921995
252,20.63,0.210124262,-0.37020899799999996
253,18.77,0.18762495,-0.270394603
254,13.52,0.128407256,-0.47794353
255,16.07,0.15641425,-0.35217362799999996
256,19.1,0.191555511,-0.250089286
257,21.04,0.215198936,-0.41108011299999997
258,18.53,0.184782609,-0.22491066199999998
259,18.74,0.18726891199999998,-0.340264059
260,17.68,0.174824483,-0.017783031
261,12.09,0.113287106,-0.27740618699999997
262,6.86,0.061277356,0.0070229590000000005
263,2.53,0.021757826,-0.35275782899999997
264,11.08,0.102849717,0.028002604
265,11.55,0.107682267,-0.5696342329999999
266,13.54,0.12862164,-0.544585833
267,11.31,0.10520930199999999,-0.6553729979999999
268,12.14,0.11380894300000001,-0.18733299
269,11.3,0.10510650199999999,-0.125879097
270,10.3,0.094922127,-0.303970731
271,10.03,0.09220444900000001,-0.14146803
272,7.3,0.06546498099999999,-0.335152842
273,7.7,0.069300693,-0.510656998
274,4.36,0.038095238,-0.273483022
275,3.86,0.033579817000000005,-0.40611855
276,4.18,0.036465149,-0.552408867
277,3.59,0.031157785,-0.287063392
278,4.11,0.035832607,-0.14555627699999998
279,0.65,0.005501016,0.428970136
280,1.79,0.015296531,0.097908497
281,1.81,0.015470085,0.39983333299999996
282,1.79,0.015296531,-0.066446731
283,1.02,0.008659479,-0.12761768
284,-1.65,-0.013697493,-0.263176855
285,2.94,0.037677816,-0.47712693799999994
286,1.64,0.020673138,-0.057971697
287,-0.02,-0.000246944,-0.018806333
288,0.07,0.0008652660000000001,-0.013203887
289,2.07,0.026235741,-0.536085065
290,1.07,0.01339174,-0.326213435
291,0.46,0.005713576,-0.18977665800000001
292,2.14,0.027147025,-0.195213455
293,0.21,0.002600297,-0.340365796
294,1.46,0.01836247,-0.38190705700000005
295,0.83,0.010356875,-0.031948996
296,-2.22,-0.026685900000000005,-0.260630564
297,-2.06,-0.02481031,0.17250389800000002
298,0.61,0.007590841,-0.33730226
299,-2.66,-0.031806768,-0.426460609
300,-3.03,-0.036071429,0.11227574400000001
301,-2.63,-0.03145933,-0.016308775
302,-2.8,-0.033424854,-0.15480422800000002
303,-1.88,-0.022691611,0.090223729
304,-2.28,-0.027387387000000003,-0.083598788
305,-4.65,-0.054309740999999995,-0.351254605
306,-2.82,-0.033655567000000004,-0.356401591
307,-1.74,-0.021037359,-0.387957195
308,-2.38,-0.028554289,-0.181072785
309,-1.63,-0.019733656000000002,-0.277186907
310,-0.69,-0.008449669,0.067347808
311,-0.69,-0.008449669,0.060755975999999996
312,-0.07,-0.000863771,0.024774971
313,-0.5,-0.006137228000000001,0.03858348
314,0.12,0.00148423,0.0047916370000000005
315,1.42,0.017850408999999998,-0.173826717
316,1.42,0.017850408999999998,-0.05125852400000001
317,1.26,0.015807301,-0.127889359
318,0.63,0.007841673,-0.220444065
319,1.76,0.022219417,-0.12900864
320,-0.5,-0.006137228000000001,-0.232676355
321,-0.17,-0.0020951439999999997,-0.112393454
322,-10.61,-0.339411388,0.22014968899999998
323,-13.18,-0.389595034,0.405215981
324,-11.42,-0.35609604,-0.48268266
325,-10.62,-0.33962264200000003,-0.108947747
326,-10.53,-0.337716485,-0.100204506
327,-9.57,-0.316677697,-0.666052006
328,-8.55,-0.292808219,0.059316025
329,-1.25,-0.057077626,-0.328586077
330,4.54,0.281812539,-0.558847995
331,4.54,0.281812539,-0.7577935370000001
332,10.01,0.940789474,-0.536982457
333,10.84,1.104994903,-0.534089872
334,11.52,1.26177437,-0.606480454
335,8.42,0.6884709729999999,-0.532538818
336,8.16,0.653322658,-0.41325667200000005
337,4.56,0.283405842,-0.37370496200000003
338,5.27,0.34265279600000004,-0.275192459
339,6.24,0.43303261600000004,0.217587305
340,4.83,0.305309735,0.35638178299999995
341,4.8,0.302839117,0.26466472
342,5.17,0.333979328,-0.288068803
343,6.44,0.45320197,-0.879516179
344,4.49,0.277846535,-0.601728065
345,5.88,0.398104265,-0.314763339
346,5.36,0.350555919,-0.411344611
347,5.19,0.335705045,0.262798777
348,5.24,0.340038936,0.34049932899999996
349,4.23,0.257612667,-0.085252564
350,3.55,0.207602339,0.554591965
351,3.5,0.204081633,0.7726135409999999
352,3.71,0.21900826399999998,1.200332374
353,2.85,0.16011236,0.30152539899999997
354,2.17,0.117424242,0.719203692
355,1.96,0.10486891400000001,0.256750341
356,0.75,0.037688442,-0.44529065
357,0.39,0.019249753,-0.08581089
358,0.24,0.011758942,0.324886849
359,-0.7,-0.032786885,-0.136308746
360,3.61,0.028533037999999997,-0.374127904
361,4.4,0.034995626,-0.03333161
362,2.02,0.015767700000000003,0.11812037
363,0.78,0.006030151,-0.012632156
364,-0.06,-0.000460865,-0.42687068100000003
365,-0.47,-0.003598775,-0.048323412
366,-0.74,-0.0056544659999999995,0.10010005
367,-0.61,-0.004665749,0.11755472800000001
368,-1.92,-0.014539947,0.116014972
369,-5.09,-0.037642361,-0.19703565399999998
370,-3.71,-0.027719665,0.283479111
371,-4.14,-0.030833395,0.046471298
372,-4.65,-0.034500668,0.281718973
373,-5.48,-0.040409999,0.301838101
374,-8.64,-0.062261295999999994,0.050997362000000004
375,-10.68,-0.075846886,0.146339749
376,-7.92,-0.057370517999999995,0.866798033
377,-5.23,-0.038637707,0.281381038
378,-5.11,-0.037784679,0.7945580090000001
379,-5.8,-0.042669020999999994,0.5853412060000001
380,-8.46,-0.061043365,-0.10585752699999999
381,-11.49,-0.081132608,-0.435038826
382,-12.23,-0.085908963,0.08783731800000001
383,-16.19,-0.110647895,-0.093380965
384,-16.05,-0.109796142,0.25458774300000003
385,-16.82,-0.114460701,0.453616678
386,-10.57,-0.07512437799999999,0.7630494090000001
387,-5.57,-0.041046426000000004,0.093761984
388,-9.77,-0.069835597,0.41757729600000004
389,-10.3,-0.073346151,0.276132234
390,-11.08,-0.078464698,0.25258299
391,-12.2,-0.08571629300000001,0.318794638
392,-12.08,-0.0849448,1.833501632
393,-13.5,-0.093991506,0.537495096
394,-11.64,-0.082104818,0.26365626600000003
395,-8.16,-0.059006435999999995,-0.106909111
396,-2.69,-0.020252974,-0.291438694
397,-3.63,-0.064625245,0.09100407
398,-2.45,-0.044553555,0.015516437
399,-2.42,-0.044032022999999997,0.531823614
400,-4.52,-0.079214862,0.27502129
401,-3.64,-0.064791741,-0.09896636800000001
402,-1.83,-0.033658267,-0.300266026
403,-2.02,-0.03702346,0.24360014
404,-2.58,-0.046806967000000005,0.114701135
405,-3.86,-0.068439716,0.129243514
406,-3.62,-0.064458689,0.629153365
407,-3.95,-0.06992388,0.42975768200000003
408,-3.57,-0.063625022,0.215169451
409,-3.58,-0.063791875,0.594632988
410,-4.32,-0.075976082,1.0743398309999999
411,-5.0,-0.08689607199999999,0.383286491
412,-4.95,-0.08610193099999999,0.543967391
413,-5.5,-0.094762233,0.469820907
414,-6.07,-0.10356594400000001,0.647347475
415,-5.34,-0.092259848,1.0010352790000001
416,-5.87,-0.10049649,0.534369268
417,-1.57,-0.02901497,-0.19878196899999998
418,-2.24,-0.040890836,-0.256807754
419,-2.55,-0.046287893,-0.08486743199999999
420,-1.33,-0.006453491,0.238165264
421,0.83,0.004070024,0.7434495729999999
422,1.14,0.005598664000000001,0.6977882590000001
423,-1.9,-0.009193845,0.12839430599999999
424,-0.54,-0.002630297,0.274685052
425,10.94,0.056444123,0.189825012
426,11.28,0.058300599999999994,-0.10861912300000001
427,19.1,0.102876225,-0.28690360800000003
428,45.55,0.286100119,-0.266105248
429,43.44,0.26927845300000003,-0.369382935
430,49.29,0.317038657,-0.37371991200000004
431,30.5,0.175025823,0.43005889
432,32.2,0.186601762,0.513081792
433,34.99,0.20610237399999998,0.748031307
434,30.12,0.172469079,0.179641453
435,7.64,0.038758117,-0.358595925
436,7.64,0.038758117,-0.066066174
437,15.2,0.080185693,0.127728881
438,13.68,0.07159305,0.388525141
439,11.09,0.057262352999999995,0.508159503
440,13.23,0.069075341,0.067604327
441,3.98,0.019822692,-0.41031568
442,2.78,0.013763738999999999,-0.559544826
443,-2.11,-0.010199642,-0.850815025
444,-6.16,-0.029205386,-0.891177019
445,-3.81,-0.018267248,-0.937045208
446,-15.59,-0.070751078,-0.944049292
447,-16.73,-0.07553388400000001,-0.70163296
448,-24.27,-0.10596865,-0.891736878
449,-24.82,-0.108110463,-0.7278912540000001
450,-0.3,-0.001462986,0.076619986
451,4.95,0.024773535,0.5236301170000001
452,8.09,0.041134896000000004,0.180278506
453,8.73,0.044534,0.392696404
454,13.01,0.067848761,-0.604314867
455,9.14,0.04672323900000001,0.484740877
456,5.81,0.029203317000000003,0.17502073699999998
457,7.99,0.040605783,-0.21107828
458,0.62,0.0030371309999999998,0.9049645129999999
459,-3.14,-0.015103415,0.666895838
460,-5.6,-0.026621031,0.851478882
461,11.04,0.056989469,-0.40399820799999997
462,9.93,0.05096751,-0.346178469
463,9.46,0.048438300000000004,1.010086717
464,8.54,0.043522577,0.9461607940000001
465,8.77,0.044747181,1.303684686
466,7.08,0.035815459,0.7605028770000001
467,-4.42,-0.021130127000000002,0.114420892
468,-0.08,-0.000390549,-0.25072142199999997
469,47.44,0.398823035,0.018315775
470,60.31,0.568533183,-0.036301111000000004
471,53.11,0.468838277,-0.258822673
472,44.33,0.36318204200000004,0.021038908999999998
473,37.26,0.288546426,-0.36905312700000004
474,42.76,0.345870743,-0.10118291
475,45.01,0.370818916,-0.19642744399999998
476,41.22,0.329312135,-0.48027291899999996
477,37.01,0.286056578,-0.705239897
478,34.57,0.262251555,-0.32790441800000003
479,35.63,0.27248394,0.24148106
480,28.19,0.20397974,-0.267987922
481,17.64,0.118588235,-0.12417135
482,20.05,0.137009703,0.25515286
483,11.72,0.075774229,-0.19600442199999998
484,-0.32,-0.001919501,-0.533800366
485,-7.19,-0.041421822999999997,-0.460671658
486,-9.75,-0.055353695999999994,-0.37657359799999995
487,-10.19,-0.057707555,-0.302934733
488,-8.21,-0.047021764,-0.291618738
489,-2.93,-0.017304512,0.007168293
490,-4.56,-0.026674466,0.46824649100000004
491,-0.92,-0.005498775,0.723392011
492,-5.07,-0.029569579,-0.073146013
493,-5.09,-0.029682762,0.107359339
494,-4.74,-0.027698241000000002,-0.136550204
495,-2.3,-0.013634476999999999,0.01763726
496,5.0,0.030980854,-0.584868171
497,1.58,0.009586797,0.215398695
498,0.47,0.00283269,-0.009680975
499,-1.21,-0.00721957,-0.379713265
500,-0.36,-0.002158921,-0.41950969200000005
501,3.93,0.02419057,0.854833617
502,2.05,0.012474138999999999,1.378925234
503,7.45,0.046873034,0.044930213
504,5.12,0.031748,-0.313401367
505,-1.98,-0.011759815,0.07630021099999999
506,-1.88,-0.01117252,0.12947049300000002
507,-2.46,-0.014569144,0.43675446799999995
508,-21.05,-0.287136816,-0.212895778
509,-24.15,-0.316058108,0.09292358199999999
510,-23.04,-0.30597609600000003,0.217266441
511,-22.78,-0.303571429,0.153163465
512,-22.65,-0.302362835,0.388852894
513,-21.48,-0.291293735,-0.372313732
514,-24.15,-0.316058108,0.747467545
515,-23.34,-0.308730159,0.19275931699999999
516,-23.29,-0.308272667,0.221326973
517,-13.39,-0.20396039600000002,-0.661655454
518,-16.57,-0.24073805,-0.524235407
519,-15.17,-0.22497404699999998,-0.134527704
520,0.23,0.0044205270000000005,-0.572348681
521,6.47,0.141297226,-0.548289535
522,8.81,0.202761795,-0.48106499999999996
523,-0.33,-0.006274956999999999,-0.451622982
524,1.32,0.025912839,-0.099268353
525,3.47,0.07112113099999999,-0.493274559
526,-0.3,-0.005707763,-0.5967649070000001
527,-6.87,-0.11618467800000001,-0.426830208
528,-6.31,-0.107734335,-0.135590235
529,-9.21,-0.149829185,-0.148536279
530,-2.79,-0.050681199,-0.28596341399999997
531,-3.42,-0.061422414,-0.36103071600000003
532,-4.49,-0.079118943,-0.420516286
533,-11.75,-0.183565068,-0.564649941
534,-3.89,-0.069278718,-0.524494922
535,-6.5,-0.110619469,-0.50083247
536,-2.89,-0.052402539000000005,-0.546454178
537,-3.07,-0.05548527,0.508692105
538,-4.4,-0.077656195,0.373225564
539,-2.85,-0.051714752,-0.029863805
540,-1.52,-0.028263295,-0.21606414899999998
541,-2.61,-0.047566976,-0.141105846
542,1.02,0.019906323,-0.11120697199999999
543,1.17,0.022900762999999998,0.12275191699999999
544,0.51,0.009855072,0.082326475
545,0.09,0.001725129,0.030537604
546,-0.22,-0.004192073,-0.2421564
547,58.78,0.373348577,-0.266085655
548,54.71,0.338740635,-0.532656638
549,42.35,0.243572784,-0.651536031
550,48.8,0.291482499,-0.144877603
551,47.67,0.28282408800000003,-0.197124955
552,44.06,0.255924721,-0.295069625
553,42.23,0.242715099,0.144982573
554,46.66,0.275182826,0.005476035
555,19.19,0.097396336,-0.47434412600000003
556,16.23,0.081154058,0.06329385
557,13.43,0.066226145,0.098626014
558,11.51,0.056225881,0.09901701199999999
559,15.95,0.079642483,0.458125413
560,16.23,0.081154058,0.959153661
561,25.26,0.132279011,-0.172201909
562,20.51,0.104797915,0.696154015
563,27.31,0.144566196,0.863619795
564,24.63,0.12855577,0.024558062000000002
565,20.77,0.10626758800000001,0.138817672
566,17.13,0.086041489,-0.04146449
567,20.32,0.103726391,1.3805257480000002
568,21.08,0.108025008,1.473184366
569,12.18,0.059694178,0.6713671790000001
570,3.32,0.015594176000000001,0.295092266
571,4.19,0.019761355,0.190997377
572,18.39,0.092958601,-0.6426401429999999
573,9.67,0.046816751,-0.5217121
574,4.12,0.0194248,-0.10642456199999999
575,-6.71,-0.030099134,0.12463325800000001
576,-1.84,-0.008438045,0.013661371
577,4.02,0.053664397,0.085229721
578,2.35,0.030686862999999998,0.336579512
579,2.01,0.026131045,0.283246534
580,2.35,0.030686862999999998,-0.520327019
581,2.25,0.029342722999999998,0.154165122
582,5.63,0.07680764,0.418360079
583,5.47,0.074462292,0.35121215100000003
584,6.03,0.082716049,0.9363872790000001
585,9.47,0.13633746,-0.491313679
586,7.62,0.10685738300000001,0.7099276090000001
587,14.05,0.216553637,-0.033309342
588,20.73,0.35618556700000004,-0.165604483
589,30.13,0.617418033,-0.31531111
590,28.5,0.5651397979999999,-0.421235267
591,37.59,0.9092888240000001,-0.667331844
592,38.56,0.9551647259999999,-0.41473257
593,37.76,0.9171726990000001,-0.105689666
594,32.81,0.71140503,-0.125275188
595,23.11,0.414009316,-0.262293899
596,14.01,0.215804067,-0.092117959
597,11.16,0.164674635,0.014134281
598,8.7,0.123878684,0.273228625
599,9.44,0.135846884,-0.511083116
600,11.65,0.17315695600000003,-0.01609164
601,9.29,0.133400345,0.061928533
602,10.23,0.148908297,0.009798776
603,3.28,0.043357568,0.777135815
604,3.99,0.053242594000000004,0.9380308390000001
605,4.3,0.05761758,-0.268829589
606,3.76,0.050019955,0.32725634600000003
607,7.85,0.110438942,-0.31214841600000004
608,5.56,0.075780292,1.235265133
609,7.03,0.097774687,1.6468199380000001
610,5.65,0.077101528,1.563131899
611,-0.16,-0.0020230120000000002,0.033022169
612,-2.59,-0.035907389,-0.199873251
613,-2.39,-0.033226748,-0.38470167299999997
614,-1.13,-0.015989812,-0.26244816600000004
615,4.01,0.061193347,-0.544847462
616,6.49,0.102934179,-0.663131805
617,4.34,0.066564417,-0.542913885
618,6.85,0.109267826,-0.575242892
619,5.88,0.09236569300000001,-0.534576488
620,18.26,0.35608424299999997,-0.81330467
621,20.04,0.404848485,-0.8207935609999999
622,22.9,0.490994854,-0.7453735140000001
623,22.68,0.48399487799999996,-0.562786797
624,18.3,0.35714285700000004,-0.413263311
625,19.88,0.400322191,-0.435960645
626,19.46,0.388578275,-0.5937380729999999
627,19.61,0.39274985,-0.7029005540000001
628,16.61,0.31381069300000003,-0.567736152
629,12.96,0.22905620399999999,-0.450284147
630,15.86,0.295454545,-0.39287691799999996
631,13.13,0.23276014899999997,-0.32144956399999997
632,13.68,0.244897959,-0.16086442
633,7.06,0.112996159,-0.26894065699999997
634,7.99,0.12981316,-0.774239674
635,8.88,0.146389713,-0.167802332
636,6.45,0.102234903,0.044415435
637,8.04,0.130731707,-0.376160745
638,5.3,0.082503113,-0.313645477
639,3.63,0.055075102,-0.42977600299999996
640,-0.66,-0.009401709,-0.399206161
641,1.18,0.017261556,-0.051385016
642,1.88,0.027785989,-0.22836642399999998
643,-0.73,-0.010388501,-0.247273667
644,-0.05,-0.000718494,0.02896594
645,0.8,0.011638056,-0.026307953
646,0.57,0.013389711,-0.308356083
647,1.62,0.039017341000000004,-0.263935535
648,0.33,0.007708479,-0.244871352
649,-0.73,-0.016640073000000002,-0.47357390200000005
650,-4.2,-0.088719899,-0.402143061
651,-4.79,-0.099937409,-0.325835971
652,-7.9,-0.154780564,-0.453371764
653,-6.31,-0.12760364,-0.245586558
654,-6.19,-0.125481451,-0.24657132
655,-4.04,-0.08562950400000001,-0.325413463
656,-7.12,-0.141663351,0.118997499
657,-7.89,-0.15461493199999998,-0.29948745
658,-9.17,-0.17530109,0.00353374
659,-8.26,-0.160700389,0.22020405
660,-11.24,-0.20669363699999999,-0.174483045
661,-11.79,-0.21463681,-0.141453824
662,-11.57,-0.21147870600000002,-0.086805466
663,-15.7,-0.26682528899999997,-0.370555064
664,-18.48,-0.299902629,-0.344434824
665,-12.05,-0.218336655,-0.37274597200000004
666,-9.01,-0.172770853,-0.125178693
667,-8.75,-0.16862593899999997,-0.497676202
668,-6.33,-0.127956337,0.17315423600000002
669,-3.93,-0.08349267,0.02979366
